fdc_id,amount,modifier,gram_weight
174362,4,oz,113
174363,3,oz,85
174363,1,"unit, cooked (yield from 1 lb raw meat)",240
174364,1,oz,28.35
174364,4,oz,113
174365,3,oz,85
174365,1,"unit, cooked (yield from 1 lb raw meat)",295
174366,1,oz,28.35
174366,4,oz,113
174367,3,oz,85
174367,1,"unit, cooked (yield from 1 lb raw meat)",255
174368,1,oz,28.35
174368,4,oz,113
174369,3,oz,85
174369,1,"unit, cooked (yield from 1 lb raw meat)",255
174370,1,oz,28.35
174370,4,oz,113
174371,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",148
174371,3,oz,85
174372,1,oz,28.35
174372,1,lb,453.6
174373,3,oz,85
174373,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",260
174374,1,oz,28.35
174374,1,lb,453.6
174375,3,oz,85
174375,1,"steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 102 g)",53
174376,3,oz,85
174376,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",265
174377,1,oz,28.35
174377,1,lb,453.6
174378,3,oz,85
174378,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",222
174379,3,oz,85
174379,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",263
174380,1,oz,28.35
174380,1,"steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 102 g)",84
174381,3,oz,85
174381,1,"steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 102 g)",45
174382,3,oz,85
174382,1,"steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 102 g)",59
174383,3,oz,85
174383,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",284
174384,1,oz,28.35
174384,1,lb,453.6
174385,3,oz,85
174385,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",242
174386,1,oz,28.35
174386,1,lb,453.6
174387,3,oz,85
174387,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",168
174388,1,oz,28.35
174388,1,lb,453.6
174389,3,oz,85
174389,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",233
174390,1,oz,28.35
174390,1,lb,453.6
174391,3,oz,85
174391,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",233
174392,1,oz,28.35
174392,1,lb,453.6
174393,3,oz,85
174393,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",283
174394,3,oz,85
174394,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",291
174395,3,oz,85
174395,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",274
174396,3,oz,85
174396,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",237
174397,1,oz,28.35
174397,1,lb,453.6
174397,3,oz,85
174398,3,oz,85
174398,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",270
174399,1,oz,28.35
174399,1,lb,453.6
174399,3,oz,85
174400,3,oz,85
174400,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",236
174401,1,oz,28.35
174401,1,lb,453.6
174401,3,oz,85
174402,3,oz,85
174402,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",180
174403,1,oz,28.35
174403,1,lb,453.6
174403,3,oz,85
174404,3,oz,85
174404,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",284
174405,3,oz,85
174405,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",246
174406,1,oz,28.35
174406,1,lb,453.6
174406,3,oz,85
174407,3,oz,85
174407,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",306
174408,1,oz,28.35
174408,1,lb,453.6
174408,3,oz,85
174409,3,oz,85
174410,1,oz,28.35
174411,3,oz,85
174412,1,oz,28.35
174413,3,oz,85
174414,4,oz,113
174414,1,chop,63
174415,3,oz,85
174415,1,chop,54
174416,4,oz,113
174416,1,chop,63
174416,3,oz,85
174417,1,oz,28.35
174417,3,oz,85
174418,3,oz,85
174419,1,oz,28.35
174419,3,oz,85
174420,3,oz,85
174421,1,serving ( 3 oz ),85
174421,1,patty,113
174422,1,patty ( yield from 112.7 g raw meat ),87
174422,1,serving ( 3 oz ),85
174423,1,serving ( 3 oz ),85
174423,1,steak ( yield from 309.7 g raw meat ),194
174424,1,serving ( 3 oz ),85
174424,1,roast ( yield from 1247 g raw meat ) ( 3 to 5 lb roast),774
174425,1,patty ( yield from 102.2 g raw meat ),102
174426,1,patty ( yield from 104.1 g raw meat ),95
174426,1,serving ( 3 oz ),85
174427,1,steak ( yield from 148.1 g raw meat ),114
174427,1,serving ( 3 oz ),85
174428,1,serving ( 3 oz ),85
174428,1,steak ( yield from 233.1 g raw meat ),176
174429,1,steak ( yield from 123.5 g raw meat ),92
174429,1,serving ( 3 oz ),85
174430,1,serving ( 3 oz ),85
174430,1,roast ( yield from 271.8 g raw meat ) (0.5 to 1 lb roast),202
174431,1,steak ( yield from 134.9 g raw meat ),102
174431,1,serving ( 3 oz ),85
174432,4,oz,113
174432,1,roast with bone,235
174433,4,oz,113
174433,1,roast with bone,235
174436,3,oz,85
174437,4,oz,113
174438,4,oz,113
174439,3,oz,85
174440,3,oz,85
174441,4,oz,113
174442,4,oz,113
174443,3,oz,85
174444,4,oz,113
174445,3,oz,85
174446,4,oz,113
174447,3,oz,85
174448,4,oz,113
174449,3,oz,85
174450,4,oz,113
174451,3,oz,85
174452,4,oz,113
174453,3,oz,85
174454,4,oz,113
174455,4,oz,113
174456,4,oz,113
174457,3,oz,85
174458,3,oz,85
174459,3,oz,85
174460,3,oz,85
174461,3,oz,85
174462,3,oz,85
174463,4,oz,113
174464,4,oz,113
174465,1,giblets,115
174465,1,unit (yield from 1 lb ready-to cook capon),18
174466,1,"cup, chopped or diced",145
174466,1,unit (yield from 1 lb ready-to cook capon),11
174467,1,liver,44
174467,1,unit (yield from 1 lb ready-to-cook duck),10
174468,3,oz,85
174468,1,unit (yield from 1 lb ready-to-cook duck),239
174468,0.5,duck,270
174469,1,unit (yield from 1 lb ready-to-cook duck),73
174469,0.5,"breast, bone and skin removed",83
174470,3,oz,85
174470,1,unit (yield from 1 lb ready-to-cook goose),320
174470,0.5,goose,1319
174471,3,oz,85
174471,1,unit (yield from 1 lb ready-to-cook guinea),275
174471,0.5,guinea,264
174472,3,oz,85
174472,1,unit (yield from 1 lb ready-to-eat pheasant),371
174472,0.5,pheasant,400
174473,3,oz,85
174473,1,unit (yield from 1 lb ready-to-eat pheasant),326
174473,0.5,pheasant,352
174474,3,oz,85
174474,1,unit (yield from 1 lb ready-to-eat pheasant),169
174474,0.5,"breast, bone and skin removed",182
174475,3,oz,85
174475,1,unit (yield from 1 lb ready-to-cook squab),297
174475,1,squab,199
174476,1,serving ( 3 oz ),85
174476,1,fan fillet,513
174477,1,serving ( 3 oz ),85
174477,1,steak,394
174478,3,oz,85
174478,1,flat fillet,354
174479,3,oz,85
174479,1,full rump,695
174480,1,serving ( 3 oz ),85
174480,1,steak,244
174481,1,patty,109
174481,4,patty,435
174482,1,patty,93
174482,1,serving ( 3 oz ),85
174483,1,serving ( cooked from 4oz raw),85
174483,1,oz,28.35
174484,1,serving (cooked from 4 oz raw),85
174484,1,oz,28.35
174485,1,serving (cooked from 4 oz raw),85
174485,1,oz,28.35
174486,1,serving ( 3 oz ),85
174487,1,serving ( cooked from 4 oz raw),85
174487,1,oz,28.35
174488,1,serving ( 3 oz ),85
174489,1,serving (cooked from 4 oz raw),85
174489,1,oz,28.35
174489,1,lb,453
174490,1,serving ( 3 oz ),85
174491,3,oz,85
174491,1,liver,44
174492,3,oz,85
174493,4,oz,113
174493,1,patty (cooked from 4 oz raw),85
174493,1,lb,453
174494,3,oz,85
174495,3,oz,85
174496,3,oz,85
174496,1,lb,453
174497,3,oz,85
174497,1,drumstick without skin,95
174497,1,drumstick with skin,105
174498,3,oz,85
174498,1,thigh without skin,111
174498,1,thigh with skin,129
174499,4,oz,113
174499,1,drumstick with skin,143
174499,1,drumstick without skin,136
174500,3,oz,85
174500,1,thigh with skin,130
174500,1,thigh without skin,112
174501,3,oz,85
174502,4,oz,113
174503,3,oz,85
174504,3,oz,85
174504,1,drumstick with skin,106
174504,1,drumstick without skin,95
174505,3,oz,85
174505,1,thigh with skin,130
174505,1,thigh without skin,112
174506,3,oz,85
174506,1,back,182
174507,4,oz,113
174508,3,oz,85
174509,4,oz,113
174509,1,lb,453
174510,3,oz,85
174511,4,oz,113
174511,1,lb,453
174512,3,oz,85
174512,1,lb,453
174513,4,oz,113
174513,1,breast,1171
174514,3,oz,85
174514,1,breast,852
174515,4,oz,113
174515,1,breast,1150
174516,1,breast,863
174516,3,oz,85
174517,4,oz,113
174517,1,wing,518
174518,4,oz,113
174518,1,thigh,454
174519,3,oz,85
174519,1,breast,1654
174520,4,oz,113
174520,1,back,1245
174521,3,oz,85
174521,1,back,949
174522,0.5,cup,124
174523,1,tbsp,17
174523,0.5,cup,143
174523,1,cup,279
174524,2,tbsp,36
174524,0.5,cup,130
174524,1,cup,259
174525,1,cup,250
174525,0.5,cup,125
174526,1,cup,250
174526,0.5,cup,125
174527,1,tsp,4.7
174527,0.25,tsp,1.2
174528,1,tsp,4.7
174528,0.25,tsp,1.2
174529,1,tbsp,18
174530,1,cup,245
174531,1,tbsp,18
174532,1,cup,216
174533,1,cup,245
174534,1,cup,253
174535,1,cup,245
174536,1,cup,249
174537,1,cup (8 fl oz),248
174537,1,fl oz,31
174537,1,"can (10.75 oz), prepared",602
174538,0.5,cup,126
174539,1,serving 1 cup,252
174539,1,fl oz,31.5
174540,1,serving 1 cup,252
174540,1,fl oz,31.5
174541,1,cup (8 fl oz),248
174541,1,"can (10.75 oz), prepared",602
174544,1,tbsp,16
174544,0.5,cup,146
174544,1,cup,283
174545,1,serving 1 cup,243
174546,1,serving 1 cup,252
174546,1,fl oz,31.5
174547,0.5,cup condensed,124
174548,1,cup,243
174548,1,can,526
174549,1,cup (8 fl oz),244
174549,1,"can (10.75 oz), prepared",593
174550,1,cup (8 fl oz),247
174550,1,"can (11 oz), prepared",600
174551,1,cup (8 fl oz),244
174551,1,"can (10.75 oz), prepared",593
174552,1,cup,206
174552,1,can,527
174553,1,cup,244
174553,1,fl oz,30.5
174553,1,"can (10.75 oz), prepared",593
174554,1,serving 1 cup,249
174554,1,fl oz,31.1
174555,1,serving 1 cup,248
174555,1,fl oz,31
174556,1,cup,251
174556,1,can,519
174557,1,cup (8 fl oz),241
174557,1,"can (10.5 oz), prepared",586
174558,1,cup (8 fl oz),244
174558,1,"can (10.75 oz), prepared",593
174559,1,cup (8 fl oz),244
174559,1,"can (10.75 oz), prepared",593
174560,1,cup (8 fl oz),241
174560,1,"can (10.5 oz), prepared",586
174561,1,serving 1 cup,259
174561,1,fl oz,32.4
174562,1,cup,244
174562,1,fl oz,30.5
174562,1,"can (10.75 oz), prepared",593
174563,1,cup (8 fl oz),241
174563,1,fl oz,30.1
174563,1,"can (10.5 oz), prepared",586
174564,1,cup,241
174564,1,"can (10.5 oz), prepared",586
174565,1,cup (8 fl oz),244
174565,1,"can (10.75 oz), prepared",593
174566,1,cup (8 fl oz),243
174566,1,cube (6 fl oz prepared),182
174567,1,cup 8 fl oz,261
174567,1,fl oz,32.6
174568,1,serving 1 cup,230
174568,1,fl oz,28.7
174569,1,cup 8 fl oz,265
174570,1,slice oval,9.3
174570,1,slice rectangle,13.8
174571,1,oz,28.35
174571,1,"slice (4-1/4"" x 4-1/4"" x 1/16"")",21
174572,1,slice,28
174572,1,slice NFS,28
174572,1,cup wafer slices or shaved,81
174572,1,cubic inch,14
174572,2,oz,57
174573,1,oz,28.35
174573,1,slice (15 per 8 oz package),15
174574,3.52,slices,100
174575,3,oz,85
174575,1,piece,2
174575,1,oz,28
174576,1,slice,38
174576,2,slices,57
174577,3,oz,85
174577,1,"sausage (10"" long x 1-1/4"" dia)",227
174578,1,patty,27
174578,1,link,23
174578,1,serving,48
174579,1,"link (raw dimensions: 4"" long x 7/8"" dia), cooked",13
174579,1,"patty, cooked (raw dimensions: 3-7/8"" dia x 1/4"" thick)",27
174580,1,cup,128
174581,1,tbsp,13
174581,1,oz,28.35
174582,1,slice,9.8
174582,1,oz,28
174582,3,slices 1 serving,27
174583,1,tbsp,15
174583,1,oz,28.35
174584,1,"link (4"" long x 1-1/8"" dia)",68
174584,1,"link, little (2"" long x 3/4"" dia)",16
174585,3,oz,85
174586,1,link,87
174587,1,"slice (4"" dia x 1/8"" thick)",23
174587,1,oz,28.35
174588,1,"slice (4"" dia x 1/8"" thick)",23
174588,1,oz,28.35
174589,1,serving (1 slice),28
174590,1,link,9
174590,1,serving,57
174591,1,serving,45
174592,1,serving,14
174592,1,slice 12 oz pkg,16
174592,1,slice 6 oz pkg,9.8
174593,1,serving,30
174594,2,oz (1 serving),56
174595,1,serving 2.96 oz,84
174596,0.25,cup,55
174597,1,serving .25 cup,57
174598,3.52,oz,100
174599,1,oz,28.35
174600,1,link,28
174600,1,package,450
174601,1,serving 2.7 oz,77
174602,1,oz,28
174603,1,oz,28
174604,1,serving 2 oz,56
174605,1,link,84
174606,2,oz,56
174607,1,serving 2 oz,56
174608,1,serving 2 oz,56
174609,1,serving 2 oz,56
174610,1,oz,28.35
174611,1.94,oz (1 serving),55
174612,1,slice,28
174613,1.69,oz (1 serving),48
174614,1,frankfurter,48
174614,1,package,451
174615,1,serving (1 hot dog),52
174616,1,link,19
174617,1,serving,57
174618,1,serving,43
174619,0.75,cup (1 NLEA serving),30
174620,0.75,cup (1 NLEA serving),32
174621,0.75,cup (1 NLEA serving),27
174622,1,cup (1 NLEA serving),56
174623,1,cup (1 NLEA serving),56
174624,1,packet,35
174625,1,packet,37
174626,0.5,cup (1 NLEA serving),40
174628,1,cup (1 NLEA serving),30
174629,0.25,cup,37
174630,0.25,cup (1 NLEA serving),41
174631,0.75,cup (1 NLEA serving),30
174632,1,cup (1 NLEA serving),60
174633,0.75,cup (1 NLEA serving),28
174634,1,cup (1 NLEA serving),33
174635,0.25,cup (1 NLEA serving),16
174636,1,packet (1 NLEA serving),43
174637,1,packet (1 NLEA serving),50
174638,1,packet (1 NLEA serving),41
174639,0.75,cup (1 NLEA serving),55
174640,0.5,cup,40
174641,0.5,cup,40
174642,1.33,cup,29
174643,0.75,cup (1 NLEA serving),27
174643,1,cup,37
174644,1,cup (1 NLEA serving),30
174645,1,cup (1 NLEA serving),33
174646,0.75,cup (1 NLEA serving),30
174647,0.75,cup (1 NLEA serving),29
174648,1,cup (1 NLEA serving),28
174649,1,cup (1 NLEA serving),29
174650,1,bar,25
174651,1,serving (3 T dry cereal plus 1 cup water),268
174652,0.75,cup (1 NLEA serving),26
174653,0.75,cup (1 NLEA serving),52
174654,0.75,cup (1 NLEA serving),55
174655,3,tablespoon (1 NLEA serving),33
174655,1,tbsp,13.8
174655,1,cup,174
174656,1,tbsp,8.9
174656,1,cup,128
174657,0.75,cup (1 NLEA serving),26
174658,0.5,cup (1 NLEA serving),49
174659,0.75,cup (1 NLEA serving),32
174660,1,packet,41
174661,1,packet,33
174662,1,packet (1 NLEA serving),31
174663,0.75,cup (1 NLEA serving),29
174664,0.75,cup (1 NLEA serving),30
174665,1,cup,149
174665,1,fig,8.4
174666,1,cup,259
174667,1,cup,237
174668,1,cup,237
174669,1,cup,245
174670,1,cup,249
174671,1,cup,252
174672,1,cup,259
174673,1,"cup sections, with juice",230
174673,0.5,"fruit (3-3/4"" dia)",123
174673,1,NLEA serving,154
174674,1,"cup sections, with juice",230
174674,0.5,"fruit (3-3/4"" dia)",123
174675,1,"cup sections, with juice",230
174675,0.5,"fruit (3-3/4"" dia)",123
174676,1,"cup sections, with juice",230
174676,0.5,"fruit (3-3/4"" dia)",118
174677,1,"cup sections, with juice",230
174677,0.5,"fruit (3-3/4"" dia)",118
174678,1,cup,257
174678,8,fl oz,246
174679,1,cup,250
174679,1,fl oz,31.2
174680,1,can (6 fl oz),207
174681,1,cup,247
174681,1,fl oz,30.9
174682,1,cup,92
174682,1,grape,2.4
174683,1,cup,151
174683,10,grapes,49
174683,1,NLEA serving,126
174684,1,cup,245
174685,1,cup,256
174686,1,cup,238
174687,1,"cup, sliced",165
174687,1,"cup 1"" pieces",151
174688,3,oz,85
174688,1,fillet,135
174689,3,oz,85
174689,1,fillet,135
174690,3,oz,85
174690,1,fillet,135
174691,4,oz,113
174691,1,fillet,178
174691,1,roast,844
174692,4,oz,113
174692,1,fillet,166
174692,1,roast,866
174693,3,oz,85
174693,1,fillet,121
174694,3,oz,85
174694,1,fillet,124
174695,4,oz,113
174695,1,fillet,186
174695,1,roast,955
174696,4,oz,113
174696,1,fillet,164
174696,1,roast,901
174697,4,oz,113
174697,1,fillet,163
174697,1,roast,938
174698,4,oz,113
174698,1,fillet,167
174698,1,roast,847
174699,4,oz,113
174699,1,steak,249
174700,4,oz,113
174700,1,steak,267
174701,3,oz,85
174701,1,fillet,135
174702,3,oz,85
174702,1,fillet,138
174703,3,oz,85
174703,1,fillet,129
174704,3,oz,85
174704,1,steak,165
174705,3,oz,85
174705,1,steak,156
174706,4,oz,113
174706,1,steak,223
174707,4,oz,113
174707,1,steak,238
174708,3,oz,85
174708,1,roast,634
174709,3,oz,85
174709,1,roast,677
174710,3,oz,85
174710,1,roast,571
174711,4,oz,113
174711,1,fillet,173
174711,1,roast,852
174712,3,oz,85
174712,1,steak,236
174713,3,oz,85
174713,1,steak,234
174714,3,oz,85
174714,1,steak,235
174715,3,oz,85
174716,4,oz,113
174717,3,oz,85
174718,4,oz,113
174719,3,oz,85
174720,4,oz,113
174721,3,oz,85
174722,4,oz,113
174723,4,oz,113
174724,3,oz,85
174725,4,oz,113
174726,4,oz,113
174727,4,oz,113
174728,3,oz,85
174729,4,oz,113
174730,3,oz,85
174731,4,oz,113
174732,3,oz,85
174733,3,oz,85
174734,4,oz,113
174735,4,oz,113
174736,4,oz,113
174737,3,oz,85
174738,4,oz,113
174739,3,oz,85
174740,4,oz,113
174741,3,oz,85
174742,4,oz,113
174743,3,oz,85
174744,4,oz,113
174745,3,oz,85
174746,4,oz,113
174747,3,oz,85
174748,3,oz,85
174749,4,oz,113
174750,4,oz,113
174751,3,oz,85
174752,3,oz,85
174753,3,oz,85
174754,3,oz,85
174755,3,oz,85
174756,3,oz,85
174757,4,oz,113
174758,3,oz,85
174759,3,oz,85
174760,4,oz,113
174761,4,oz,113
174761,1,lb,453.6
174762,4,oz,113
174762,1,lb,453.6
174763,4,oz,113
174763,1,lb,453.6
174764,3,oz,85
174764,1,lb,453.6
174765,4,oz,113
174765,1,lb,453.6
174766,4,oz,113
174766,1,lb,453.6
174767,3,oz,85
174767,1,lb,453.6
174768,3,oz,85
174768,1,lb,453.6
174769,3,oz,85
174769,1,serving,85
174770,4,oz,113
174770,1,roast,261
174771,3,oz,85
174771,1,roast,591
174772,4,oz,113
174772,1,roast,271
174773,3,oz,85
174773,1,roast (yield from 666 g raw meat),547
174774,3,oz,85
174774,1,steak,383
174775,3,oz,85
174775,1,steak (yield from 467 g raw meat),379
174776,4,oz,113
174776,1,steak,188
174777,4,oz,113
174777,1,steak,173
174778,1,oz,28.35
174779,1,Roll,23
174780,1,bar,55
174781,1,bar,55
174782,1,bar,22
174783,1,oz,28.35
174783,1,Bag,28
174783,1,package,34
174784,1,oz,28.35
174785,1,cup,7.9
174785,1,bag,87
174786,1,bar,80
174787,1,bar,48
174788,1,oz,28.35
174789,1,oz,28.35
174790,1,large,143
174790,1,medium,115
174790,1,small,62
174791,1,oz,28.35
174792,1,bar,50
174793,1,bar,78
174794,1,bar,35
174795,1,bar,60
174796,1,oz,28.35
174797,2,bar,40
174797,1,bar,20
174798,1,package,20
174799,1,bar,68
174800,1,bar,24
174801,1,bar,35
174802,1,bar,35
174803,1,bar,38
174804,1,oz,28.35
174804,16.5,pieces average,28
174805,23,pieces,28
174805,1,bag,227
174806,1,serving,30
174807,1,cup,241
174808,1,cup,233
174809,16,fl oz,480
174810,1,fl oz,30.8
174810,1,"can (6.8 fl oz, 200 ml)",209
174811,1,fl oz,32.3
174811,2,fl oz,65
174812,1,fl oz,30.4
174812,1,portion (2 oz mix + 1.5 oz whiskey),106
174813,1,scoop,44
174814,14,fl oz,414
174815,1,fl oz,27.8
174815,1,jigger (1.5 fl oz),42
174816,1,can,250
174817,1,fl oz,27.8
174817,1.5,fl oz,42
174818,1,fl oz,27.8
174818,1.5,fl oz,42
174819,1,fl oz,27.8
174819,1,jigger (1.5 fl oz),42
174820,8,fl oz,240
174820,1,cup,240
174821,8,fl oz,240
174822,8,fl oz,240
174823,8,fl oz,254
174824,2,tbsp,11
174825,1,can,355
174826,1,can,355
174827,8,fl oz,240
174828,16,fl oz,473
174829,1,serving 8 oz,245
174830,1,serving 8 oz,246
174831,1,cup,245
174832,1,cup,262
174833,1,fl oz,29.4
174833,1,serving (5 fl oz),147
174834,1,fl oz,29.4
174834,1,serving (5 fl oz),147
174835,1,fl oz,29.4
174835,1,serving (5 fl oz),147
174836,1,fl oz,29.4
174836,1,serving (5 fl oz),147
174837,1,fl oz,29.4
174837,1,serving (5 fl oz),147
174838,1,fl oz,29.4
174838,1,serving (5 fl oz),147
174839,1,fl oz,29.4
174839,1,serving (5 fl oz),147
174840,1,fl oz,29.4
174840,1,serving (5 fl oz),147
174841,1,fl oz,29.3
174841,1,serving (5 fl oz),147
174842,1,fl oz,29.6
174842,1,can or bottle (16 fl oz),474
174842,1,can or bottle (12 fl oz),355
174843,1,fl oz,29.5
174843,1,serving (5 fl oz),147
174844,1,fl oz,30.5
174844,1,serving (5 fl oz),152
174845,1,fl oz,29.5
174845,1,serving (5 fl oz),147
174846,1,fl oz,30.5
174846,1,can or bottle (16 fl oz),488
174846,1,can or bottle (12 fl oz),366
174847,1,fl oz,30.6
174847,1,serving (8 fl oz),245
174847,1,serving (12 fl oz),368
174847,1,serving (16.9 fl oz),518
174848,1,fl oz,29.3
174848,1,serving (5 fl oz),147
174849,1,fl oz,30
174849,1,serving (5 fl oz),150
174850,1,fl oz,29.6
174850,1,can or bottle (16 fl oz),474
174850,1,can (12 fl oz),355
174850,1,"drink, small (16 fl oz)",474
174850,1,"drink, medium (22 fl oz)",651
174850,1,"drink, large (32 fl oz)",947
174850,1,"drink, extra large (44 fl oz)",1302
174851,1,fl oz,30.7
174851,1,serving 12 fl oz,368
174851,1,serving 16 fl oz,491
174852,1,fl oz,30.7
174852,1,can or bottle (12 fl oz),370
174852,1,can or bottle (16 fl oz),492
174852,1,"drink, small (16 fl oz)",492
174852,1,"drink, medium (22 fl oz)",676
174852,1,"drink, large (32 fl oz)",984
174852,1,"drink, extra large (44 fl oz)",1353
174853,1,fl oz,29.6
174853,1,can (8 fl oz),355
174854,1,fl oz,31
174854,1,can or bottle (16 fl oz),496
174854,1,can or bottle (12 fl oz),372
174855,1,cup,268
174856,8,fl oz,227
174858,1,serving,18
174858,1,cup,218
174859,1,fl oz,33
174859,1,cup 8 fl oz,264
174860,1,serving,18
174860,0.5,scoop (2 tbsp),29
174861,1,fl oz,31.8
174861,1,cup 8 fl oz,255
174862,1,fl oz,30.9
174862,1,cup 8 fl oz,247
174863,1,fl oz,29.6
174863,1,cup,237
174864,1,serving (4 tbsp or 1 envelope),21
174864,1,individual serving (4-5 heaping tsp or 1 envelope),21
174865,1,cup (8 fl oz),265
174866,1,serving (3 heaping tsp or 1 envelope),21
174867,1,cup (8 fl oz),265
174868,1,fl oz,31
174868,1,cup (8 fl oz),248
174869,1,serving (2-3 heaping tsp),22
174870,1,cup (8 fl oz),266
174871,1,fl oz,29.6
174871,6,fl oz,178
174871,1,cup (8 fl oz),237
